id,type,time,author,author_id,re_tweeter,associated_tweet,text,links,hashtags,mentions,reply_count,favorite_count,retweet_count
1228113368411709440,tweet,1581640018000,post_asia,1163466591914332161,,1228113368411709440,Coronavirus: Why have two reporters in Wuhan disappeared? https://postofasia.com/coronavirus-why-have-two-reporters-in-wuhan-disappeared/ …pic.twitter.com/ANIgcsune9,"['https://t.co/ioVInnNJdw', 'https://t.co/ANIgcsune9']",[],[],0,0,0
1228113366268379136,tweet,1581640018000,ricardo_baxter,4659600499,,1228052940881092610,It’s that coronavirus,[],[],[],0,0,0
1228113362233569280,tweet,1581640017000,_Iogan,20577610,,1228113362233569280,*Dance for me dance for me oh-oh-ohhh*pic.twitter.com/4VQAL3qeZn,['https://t.co/4VQAL3qeZn'],[],[],0,0,0
1228113361302433792,tweet,1581640017000,Maria_NBC5,60760196,,1228113361302433792,Mabank Native Stranded in China Due to Coronavirus and Stolen Passport  https://www.nbcdfw.com/news/health/mabank-native-stranded-in-china-due-to-coronavirus-and-stolen-passport/2310861/ …,['https://t.co/2lOqFYVc2F'],[],[],0,0,0
1228113358911655936,tweet,1581640016000,YashR06,702159583633022976,,1228113358911655936,Corona virus kante ee munda gadi twts ke poyela unna kada ra ...eppudem esthada ani vanukosthundhi https://twitter.com/spectatorindex/status/1228112823118512128 …,['https://t.co/Ir0xnKCSdc'],[],[],0,0,0
1228113358513156096,tweet,1581640016000,Elkratos48,3839482338,,1228111279740641282,weeey noooo le dio coronavirus,[],[],[],0,0,0
1228113358479593473,tweet,1581640016000,manolojfranco80,207241573,,1228109018276728833,"Cuántas veces hay que ver morir a los padres ""Del Batman""? Lo que es este súper héroe y el Hombre araña cada tanto se reinician.Mientras que Marvel / DC ya terminan sus fases y la que sigue. Ciertamente no le pronóstico al ""Hombre Coronavirus"" buen éxito",[],[],[],0,0,0
1228113356764176384,tweet,1581640016000,13jjjjjjjj,1343047596,,1228105506390237186,Dale don dale,[],[],[],0,0,0
1228113352716455936,tweet,1581640015000,CreativesOfMNL,2836642381,,1228113352716455936,Valentine’s Day 2020. Better known as Love in the Time of Corona Virus.,[],[],[],0,0,0
1228113352418717696,tweet,1581640015000,Mybeef,193601197,,1228113352418717696,"OMGoodness! Coronavirus could spread by using washlet. Don’t use the public washlets.  SARS virus survives up to 4 days in poop. Disinfect hands with alcohol disinfect, wash hands. Wear a mask for safety.  Not 100% effective but reduces number of viruses the enter your body. pic.twitter.com/PYKPRaNERg",['https://t.co/PYKPRaNERg'],[],[],0,0,0
1228113352028807168,tweet,1581640015000,alphamale10_,799544384299667456,,1228113352028807168,Saying greetings instead of shaking hands. Not eating animals but only vegetarian. Cremating the dead instead of burying them.Since Corona virus the world is becoming Hindu? #coronavirus  #COVIT19  #COVID2019,[],"['#coronavirus', '#COVIT19', '#COVID2019']",[],0,0,0
1228113347653947392,tweet,1581640013000,_nirajshah,493925156,,1228113347653947392,"Markets may love to shrug off the #Coronavirus impact, but you have to admit that its looking more and more unpredictable",[],['#Coronavirus'],[],0,0,0
1228113344395186176,tweet,1581640013000,pichon_cuervo,1144363018458939393,,1228112671586897922,Se les cayó un 2 adelante del último número...,[],[],[],0,0,0
1228113341236666369,tweet,1581640012000,NMaga2020,967903668581253120,,1228113341236666369,US Department of Defense instructs military to brace for a coronavirus 'pandemic' and quarantine any soldiers that have been to China this monthvia https://dailym.ai/ios https://mol.im/a/8001141,"['https://t.co/SQFZmbFLnZ', 'https://t.co/T0tQft7AcQ']",[],[],0,0,0
1228113339726823424,tweet,1581640012000,WALLSTREETREV,710510360491462656,,1228113339726823424,Chinese economy clobbered by coronavirus but set to recover soon: Reuters poll - http://wallstreetreview.com/2020/02/13/chinese-economy-clobbered-by-coronavirus-but-set-to-recover-soon-reuters-poll/ …,['https://t.co/QDcVpZHAkR'],[],[],0,0,0
1228113336627322880,tweet,1581640011000,spacevesaire,882725262588301312,,1228113336627322880,The International Space Station passed through the United States | ISS C... https://youtu.be/_-2ICuNM0Ks  @YouTube #ISS #NASA #SPACEX #Live #LiveLaunch #SOYUZ #FALCON9 #DRAGON #SPACEWALK #ULA #jAXA #CRS #earthquake #SolarOrbiter #Coronavirus #starliner #starlink #ElonMusk #space,['https://t.co/L4TDe6aMqZ'],"['#ISS', '#NASA', '#SPACEX', '#Live', '#LiveLaunch', '#SOYUZ', '#FALCON9', '#DRAGON', '#SPACEWALK', '#ULA', '#jAXA', '#CRS', '#earthquake', '#SolarOrbiter', '#Coronavirus', '#starliner', '#starlink', '#ElonMusk', '#space']",['@YouTube'],0,0,0
1228113333125079040,tweet,1581640010000,StapelSusan,709154206674866178,,1228113333125079040,U.S. MILITARY PLANNING MASSIVE CORONAVIRUS QUARANTINE!!! MILLIONS OF CIT... https://youtu.be/rHSoF6qiqvk  via @YouTube,['https://t.co/jcbmrCAXGG'],[],['@YouTube'],0,0,0
1228113320546357249,tweet,1581640007000,vicstatus09,1163697530,,1228095248297086977,Y vacunas contra el coronavirus y le dice salud!!,[],[],[],0,0,0
1228113320420364288,tweet,1581640007000,CAPublicHealth,33934492,,1228113320420364288,Stay up to date on 2019 novel #coronavirus in California at http://cdph.ca.gov .Manténgase al día sobre la novela 2019 #coronavirus en California en http://cdph.ca.gov .在http://cdph.ca.gov 上了解最新的加利福尼亚2019年新型冠状病毒。#nCoV2019pic.twitter.com/wLnXxlZRt4,"['https://t.co/d6NHWeKBs0', 'https://t.co/d6NHWeKBs0', 'https://t.co/d6NHWeKBs0', 'https://t.co/wLnXxlZRt4']","['#coronavirus', '#coronavirus', '#nCoV2019']",[],0,1,1
1228113318784557056,tweet,1581640007000,financialnewsn,795927545170432001,,1228113318784557056,Coronavirus live updates: China's Hubei province reports 116 more deaths https://www.cnbc.com/2020/02/14/coronavirus-latest-updates-chinas-hubei.html …,['https://t.co/2gxqUMFCZe'],[],[],0,0,0
1228113317517877249,tweet,1581640006000,GuoSupporters,1040990177039187968,,1228113317517877249,参议员霍利新闻室：中共政府对 #冠状病毒 #coronavirus 根本不诚实中国共产党正在制造全球性的（公共）卫生流行病，因为他们撒了谎，因为他们没有直面这个问题，而且他们也没准备那么做。 https://twitter.com/SenHawleyPress/status/1228046381182603268 …,['https://t.co/ydABWj394R'],['#coronavirus'],[],0,0,0
1228113316951863296,tweet,1581640006000,WeWuzTrumpet,791627512170373120,,1228086604016869377,That's the word I was looking for,[],[],[],0,1,0
1228113311432085505,tweet,1581640005000,rotativa_macias,711598610618650625,,1227923202741088257,Te felicito por tu sentido del humor. Pensar mucho en la situacion del pais y los corruptos que nos gobiernan es mas maligno que el corona virus,[],[],[],0,0,0
1228113308672151552,tweet,1581640004000,realjdburnett,804499823374331905,,1228112195210358784,.@gaitanalyst,[],[],['@gaitanalyst'],0,0,0
1228113302267604995,tweet,1581640003000,nra_member,990787585520922624,,1228113302267604995,@andrewcuomo wants to protect illegals information and illegal who is infected with coronavirus can travel everywhere!,[],[],['@andrewcuomo'],0,0,0
1228113302103846912,tweet,1581640003000,GabbarTalksNews,1178675145864429568,,1228113302103846912,"#CoronavirusOutbreak The Number Of People In Serious And Critical Condition In Hubei Province Has Risen Sharply: From 7,084 Yesterday To 9,638 Today#COVID19  #coronavirus pic.twitter.com/FBLo7OzbnX",['https://t.co/FBLo7OzbnX'],"['#CoronavirusOutbreak', '#COVID19', '#coronavirus']",[],0,0,0
1228113299448840194,tweet,1581640002000,adhonep,13660422,,1228113299448840194,"New upload - ""Casting out CORONAVIRUS DEMONS, Deliverance Prayer by Brother Carlos Oliveira. SPIRITUAL WARFARE.""Watch Now: https://youtu.be/QMl_b_UHbbY pic.twitter.com/9xyod3lDbd","['https://t.co/YGpWoHus2v', 'https://t.co/9xyod3lDbd']",[],[],0,0,0
1228113295925792768,tweet,1581640001000,zachary_fields,490804424,,1228113295925792768,*inhales*MORE PEOPLE HAVE DIED FROM THE FLU THIS YEAR THAN FROM CORONAVIRUS IT IS NOT AN EXCUSE TO BE RACIST OR XENOPHOBIC SO STFU VIRUSES DON’T DISCRIMINATE pic.twitter.com/G5qxGNEcIx,['https://t.co/G5qxGNEcIx'],[],[],0,0,0
1228113289755922432,tweet,1581640000000,BDegerdon,3804327617,,1228113289755922432,Coronavirus updates: More cruise ship cases confirmed as death toll continues to rise http://va.newsrepublic.net/s/UQysxM,['https://t.co/PoK1PPeem2'],[],[],0,0,0
1228113570690412545,tweet,1581640067000,tokogriff_s,898775126,,1228113570690412545,"15K new cases of Wuhan Flu in China, US military prepping for coronavirus pandemic, trade adviser seeks to replace Chinese drug supplies - https://www.investmentwatchblog.com/15k-new-cases-of-wuhan-flu-in-china-us-military-prepping-for-coronavirus-pandemic-trade-adviser-seeks-to-replace-chinese-drug-supplies/ …",['https://t.co/G28WplzGKo'],[],[],0,0,0
1228113570266660864,tweet,1581640067000,noodlemaz,114700172,,1228113570266660864,"NB #Coronavirus * Surge in number of cases and deaths due in most part to the adoption of a new diagnosis classification.* In conformity with other provinces, starting today, Hubei Province will include the number of clinically diagnosed cases into the number of confirmed cases.",[],['#Coronavirus'],[],0,0,0
1228113566168825857,tweet,1581640066000,zaldytor,109359747,,1228112194765672453,Sen. Tom Cotton on China's #COVID19 #nCoV2019 #coronavirus China's silencing of whistleblower@FDPascual @liampclancy1 @Andre07132000 @Doc4Dead @DOHgov @sofiacclvi @societyofhonor @Yvonne95072410 @EggTarTisYummyhttps://twitter.com/SenTomCotton/status/1227986004289753088?s=19 …,['https://t.co/tMsAntMvnS'],"['#COVID19', '#nCoV2019', '#coronavirus']","['@FDPascual', '@liampclancy1', '@Andre07132000', '@Doc4Dead', '@DOHgov', '@sofiacclvi', '@societyofhonor', '@Yvonne95072410', '@EggTarTisYummy']",0,0,0
1228113563706970117,tweet,1581640065000,WeWuzTrumpet,791627512170373120,,1228086604016869377,Will check it out,[],[],[],0,1,0
1228113561811128322,tweet,1581640065000,JuliasJam,1200750188,,1228113561811128322,"There is a gaping hole in my supplies, what with the apocalyptic spread of the #coronavirus... any recommendations on your favorite brand of whiskey, brandy and/or spiced rum? #COVID19 #2019nCoV #nCoV2019",[],"['#coronavirus', '#COVID19', '#2019nCoV', '#nCoV2019']",[],0,0,0
1228113561781723136,tweet,1581640065000,Aethonaia,2447038212,,1228113561781723136,In afgelegen gebieden zullen ze doden verbranden. In stedelijke gebieden plegen mensen zelfmoord door het appartement in brand te steken. Besmette gezinnen zijn soms radeloos en in grote paniek door het #WuhanVirus .#coronavirus #ChinaVirus #CoronavirusUpdates #Wuhan #FiresChinahttps://twitter.com/IsChinar/status/1227842318524440576 …,['https://t.co/8SblQuHtwr'],"['#WuhanVirus', '#coronavirus', '#ChinaVirus', '#CoronavirusUpdates', '#Wuhan', '#FiresChina']",[],0,0,0
1228113559743270912,tweet,1581640064000,MahechaMoravia,2509691876,,1228113559743270912,En video: Crean sistema para desinfectar a personas de coronavirus en 20 segundos https://www.lapatilla.com/2020/02/13/en-video-crean-sistema-para-desinfectar-a-personas-de-coronavirus-en-20-segundos/ …,['https://t.co/dealsXqzVq'],[],[],0,0,0
1228113556656312323,tweet,1581640063000,oaxacadehoy,3248792720,,1228113556656312323,#alerta #coronavirus #mexico El vuelo 2628 de @interjet que va de #cdmx a #Oaxaca en este momento va casi en su totalidad con personas originarias de #China RT por favor muchos llevan cubre boca y al tomar la foto se lo quitaron. @SSO_GobOax @alejandromurat,[],"['#alerta', '#coronavirus', '#mexico', '#cdmx', '#Oaxaca', '#China']","['@interjet', '@SSO_GobOax', '@alejandromurat']",0,0,0
1228113554869489665,tweet,1581640063000,r6ichu,1186812981667155970,,1228113554869489665,me estoy enfermandoME ESTOY ENFERMANDOtengo coronavirus seguro,[],[],[],0,0,0
1228113554630377473,tweet,1581640063000,Socrates136511,810836431505657856,,1228113554630377473,#China #Coronavirus Primero fueron los cuervos dirigiéndose a #Wuhan y ahora son las gaviotas del lago Kunming adentrándose en la ciudad.Los más ancianos dicen no haberlo visto nunca.... Recordar que las gaviotas son carnívoraspic.twitter.com/CggFgc9nX4,['https://t.co/CggFgc9nX4'],"['#China', '#Coronavirus', '#Wuhan']",[],0,0,0
1228113554437394432,tweet,1581640063000,notokap,3609829279,,1228113554437394432,Then WHY was he so greasyhttps://twitter.com/nypost/status/1227679566493290499 …,['https://t.co/OtcSNOGK0Y'],[],[],0,0,0
1228113550092251137,tweet,1581640062000,LaPizzaPolitica,1088575080186216448,,1228113550092251137,El #coronavirus fue el resultado directo de matar 2 millones de puercos en China para tratar de contener la gripe porcina. https://twitter.com/LoveDVoiceless/status/1204116781033574401 …,['https://t.co/fGJ8IEVTVu'],['#coronavirus'],[],0,0,0
1228113549949644801,tweet,1581640062000,portalrbn,980216034815827968,,1228113549949644801,AEROPORTO DE SALVADOR E ANVISA APRESENTAM PLANO DE CONTINGÊNCIA CONTRA O CORONAVÍRUShttps://portalrbn.com.br/2020/02/aeroporto-de-salvador-e-anvisa-apresentam-plano-de-contingencia-contra-o-coronavirus/?feed_id=7987&_unique_id=5e45e97e1386e …,['https://t.co/HhM2jiiace'],[],[],0,0,0
1228113542659878915,tweet,1581640060000,pichon_cuervo,1144363018458939393,,1228112671586897922,Twitter te traduce,[],[],[],0,0,0
1228113541342932993,tweet,1581640060000,myglnews,1061546431897575424,,1228113541342932993,Coronavirus: Why have two reporters in Wuhan disappeared? http://myglnews.com/coronavirus-why-have-two-reporters-in-wuhan-disappeared/ …pic.twitter.com/AUwekZSG2n,"['https://t.co/FQsf0cWo3d', 'https://t.co/AUwekZSG2n']",[],[],0,0,0
1228113540378218497,tweet,1581640059000,DolarToday,145459615,,1228113540378218497,Se incrementa a 563 fallecidos y 28.018 infectados por el #coronavirus en #China y Al denuncia censura ante esta crisis.  https://bit.ly/2tyZJNh #EEUU,['https://t.co/K8xBbngIw4'],"['#coronavirus', '#China', '#EEUU']",[],0,0,0
1228113539740639244,tweet,1581640059000,ainoa_roar,1128702915588308992,,1228113539740639244,¡Mi Virus «Coronavirus» acaba de aniquilar a la humanidad después de 327 días! #PlagueInchttp://s.ndemiccreations.com/plague/i/c603dc9ffda1fc73 …,['https://t.co/rEy5tzX1DI'],['#PlagueInc'],[],0,0,0
1228113536380887040,tweet,1581640058000,GovOneStop,2398556089,,1228113536380887040,"Feb 13, 2020 16:30 PST - #Coronavirus updatesCases = 64,241Deaths = 1,487Recovered = 6,968Countries = 2815th case in U.S.44 new DP cruise ship (218 total)1st death in Japanhttps://govonestop.com/post/coronavirus-updates-and-faq …#alerts #health #CoronavirusOutbreak #Wuhanvirus  #2019nCoV #COVID19pic.twitter.com/KYaPOJAyMK","['https://t.co/e4bzGRTd54', 'https://t.co/KYaPOJAyMK']","['#Coronavirus', '#alerts', '#health', '#CoronavirusOutbreak', '#Wuhanvirus', '#2019nCoV', '#COVID19']",[],0,0,0
1228113533667332098,tweet,1581640058000,UchihaDrewYT,61348523,,1228113533667332098,*SMH* 'London coronavirus patient turned up at hospital in Uber taxi' https://www.theguardian.com/world/2020/feb/13/london-coronavirus-patient-turned-up-hospital-uber-taxi?CMP=share_btn_tw …,['https://t.co/ttihagFlfy'],[],[],0,0,0
1228113533612617728,tweet,1581640058000,ShaftonP,2229386635,,1228113533612617728,Company offers free porn to passengers stuck on cruise ship due to coronavirus | News | LifeSite https://www.lifesitenews.com/news/company-offers-free-porn-to-passengers-stuck-on-cruise-ship-due-to-coronavirus …,['https://t.co/aGEiQCI0Yx'],[],[],0,0,0
1228113531427577856,tweet,1581640057000,BBGVisualData,1433652877,,1228113531427577856,"China’s Hubei province added 4,823 #coronavirus cases for Feb. 13, in the second day after changing its method for counting infections. The new tally currently puts the country’s death toll at 1,483.https://trib.al/6VRMzyF",['https://t.co/hUqDNULj49'],['#coronavirus'],[],0,0,0
1228113529040965634,tweet,1581640057000,FmvallejorValle,3210172144,,1227798069598617600,Seguramente la prosperidad será para ustedes por q nosotros el pueblo en la miseria desprotegidos sin empleo es decir ustedes son peor que el coronavirus. Permítame recordarle nada es eterno,[],[],[],0,0,0
1228113528571039744,tweet,1581640057000,fabiciitaa,1162162444510343174,,1228113528571039744,"Trabajando duro con el coronavirus, chiquitin??? pic.twitter.com/R1lRLYJzMR",['https://t.co/R1lRLYJzMR'],[],[],0,0,0
1228113528042770432,tweet,1581640056000,luisamrtin,1093121674533318656,,1228112292165935105,350 millones ? pero  este que descubrió la vacuna contra el coronavirus,[],[],[],0,0,0
1228113527166177282,tweet,1581640056000,CrumpetChan,1114674279738638337,,1228074858027868160,Yeah,[],[],[],0,0,0
1228113526461476866,tweet,1581640056000,angelofabricia,42226684,,1228113526461476866,perceberam que o nome é novo coronavírus logo existe/existiu o velho coronavírus,[],[],[],0,0,0
1228113525031047168,tweet,1581640056000,theringa,937933495485186048,,1228041964165009408,well maybe you don't have manners like those 2 people. flying is terrible enough with all the Flu and coronavirus and colds n shit.,[],[],[],0,0,0
